CustomerKey;Prefix;FirstName;LastName;Fecha_Nacimiento;MaritalStatus;Gender;EmailAddress;AnnualIncome;Total_children;EducationLevel;Occupation;HomeOwner
18401;MR.;JORDAN;POWELL;7/2/1970;M;M;jordan5@adventure-works.com;$50,000 ;1;Bachelors;Skilled Manual;Y
18402;MRS.;SIERRA;COLLINS;13/10/1970;M;F;sierra2@adventure-works.com;$50,000 ;1;Bachelors;Skilled Manual;Y
18403;MRS.;JULIA;GRIFFIN;20/10/1970;M;F;julia87@adventure-works.com;$50,000 ;1;Bachelors;Skilled Manual;Y
18404;MRS.;CHLOE;HALL;5/4/1970;M;F;chloe21@adventure-works.com;$50,000 ;1;Bachelors;Skilled Manual;Y
18405;MRS.;KELSEY;GOEL;4/10/1970;M;F;kelsey18@adventure-works.com;$50,000 ;1;Bachelors;Skilled Manual;Y
18406;MR.;ALEX;ROBERTS;7/7/1970;M;M;alex32@adventure-works.com;$50,000 ;1;Bachelors;Skilled Manual;Y
18407;MRS.;ISABELLE;ROSS;18/11/1970;M;F;isabelle4@adventure-works.com;$60,000 ;1;Graduate Degree;Professional;Y
18408;MRS.;MUNIRAJU;PULIPALYAM;17/10/1970;M;F;muniraju0@adventure-works.com;$60,000 ;1;Graduate Degree;Professional;Y
18409;MR.;RUBEN;PEREZ;3/10/1969;M;M;ruben22@adventure-works.com;$50,000 ;2;Bachelors;Skilled Manual;Y
18410;MRS.;BAILEY;LOPEZ;20/3/1971;M;F;bailey41@adventure-works.com;$60,000 ;1;Graduate Degree;Professional;Y
18411;MRS.;ALEXANDRA;PRICE;22/9/1971;M;F;alexandra23@adventure-works.com;$60,000 ;1;Graduate Degree;Professional;Y
18412;MR.;LUCAS;ADAMS;17/12/1971;M;M;lucas47@adventure-works.com;$60,000 ;1;Graduate Degree;Professional;Y
18413;MRS.;ANNA;MILLER;2/11/1971;M;F;anna67@adventure-works.com;$70,000 ;2;Graduate Degree;Professional;Y
18414;MRS.;CAROL;TORRES;19/7/1971;S;F;carol10@adventure-works.com;$70,000 ;2;Graduate Degree;Professional;Y
18415;MRS.;MARY;WRIGHT;16/6/1969;M;F;mary33@adventure-works.com;$60,000 ;1;Graduate Degree;Professional;Y
18416;MR.;EVAN;SANCHEZ;8/6/1969;M;M;evan19@adventure-works.com;$60,000 ;1;Graduate Degree;Professional;Y
18417;MR.;JOHN;MOORE;7/5/1967;S;M;john45@adventure-works.com;$40,000 ;0;Bachelors;Professional;N
18418;MR.;DALTON;BRYANT;15/3/1970;M;M;dalton64@adventure-works.com;$60,000 ;2;Graduate Degree;Professional;Y
18419;MR.;BRYCE;PETERSON;17/9/1970;M;M;bryce5@adventure-works.com;$70,000 ;4;Graduate Degree;Professional;Y
18420;MRS.;MADISON;BARNES;4/1/1967;S;F;madison38@adventure-works.com;$50,000 ;2;Bachelors;Skilled Manual;Y
18421;MRS.;MYA;BENNETT;20/6/1967;S;F;mya3@adventure-works.com;$50,000 ;2;Bachelors;Skilled Manual;Y
18422;MS.;EMMA;BRYANT;5/4/1966;M;F;emma64@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18423;MR.;MASON;PETERSON;22/4/1966;S;M;mason6@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18424;MR.;CAMERON;KUMAR;6/11/1966;S;M;cameron24@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18425;MS.;DANIELLE;WATSON;16/11/1966;M;F;danielle3@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18426;MS.;ANDREA;PHILLIPS;17/6/1966;M;F;andrea31@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18427;MS.;KAITLYN;TAYLOR;20/10/1966;M;F;kaitlyn31@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18428;MS.;ERIN;STEWART;14/10/1966;M;F;erin26@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18429;MS.;EMILY;COLEMAN;16/7/1966;M;F;emily30@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18430;MS.;ISABELLE;WINSTON;22/6/1966;M;F;isabelle12@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;Y
18431;MR.;PATRICK;ROGERS;13/6/1966;S;M;patrick24@adventure-works.com;$70,000 ;0;Graduate Degree;Professional;Y
18432;MR.;WILLIAM;BROWN;15/3/1966;M;M;william20@adventure-works.com;$70,000 ;4;Graduate Degree;Professional;Y
18433;MRS.;EMMA;ANDERSON;10/10/1969;M;F;emma9@adventure-works.com;$60,000 ;2;Graduate Degree;Professional;Y
18434;MRS.;MELINDA;DOMINGUEZ;8/6/1969;S;F;melinda8@adventure-works.com;$70,000 ;5;Graduate Degree;Professional;Y
18435;MR.;BRYAN;MORGAN;25/1/1969;M;M;bryan13@adventure-works.com;$70,000 ;5;Graduate Degree;Professional;Y
18436;MR.;LUIS;KUMAR;17/7/1969;S;M;luis28@adventure-works.com;$70,000 ;5;Graduate Degree;Professional;Y
18437;MRS.;HALEY;EVANS;20/1/1969;M;F;haley42@adventure-works.com;$70,000 ;5;Graduate Degree;Professional;N
18438;MRS.;KATHERINE;BLUE;27/8/1969;M;F;katherine9@adventure-works.com;$70,000 ;5;Graduate Degree;Professional;Y
18439;MR.;BENJAMIN;PATTERSON;22/8/1969;S;M;benjamin11@adventure-works.com;$80,000 ;2;Graduate Degree;Professional;Y
18440;MS.;MONICA;ARUN;4/8/1965;S;F;monica7@adventure-works.com;$40,000 ;0;Bachelors;Professional;N
18441;MS.;ISABELLA;ROGERS;18/11/1965;S;F;isabella84@adventure-works.com;$40,000 ;0;Bachelors;Professional;N
18442;MS.;ANNA;STEWART;5/7/1965;S;F;anna2@adventure-works.com;$40,000 ;0;Bachelors;Professional;N
18443;MRS.;VALERIE;SUN;23/9/1965;S;F;valerie15@adventure-works.com;$80,000 ;3;Bachelors;Skilled Manual;Y
18444;MR.;EDUARDO;NELSON;12/5/1965;M;M;eduardo33@adventure-works.com;$80,000 ;3;Bachelors;Skilled Manual;Y
18445;MRS.;MACKENZIE;EVANS;9/9/1965;S;F;mackenzie22@adventure-works.com;$80,000 ;3;Bachelors;Skilled Manual;Y
18446;MRS.;SYDNEY;MARTINEZ;3/7/1965;S;F;sydney79@adventure-works.com;$80,000 ;3;Bachelors;Skilled Manual;N
18447;MRS.;KRISTI;GARCIA;21/10/1965;S;F;kristi32@adventure-works.com;$80,000 ;3;Bachelors;Skilled Manual;Y
18448;MR.;MARCUS;HERNANDEZ;6/2/1965;S;M;marcus28@adventure-works.com;$80,000 ;3;Bachelors;Skilled Manual;Y
18449;MS.;GABRIELLA;COOPER;13/6/1965;S;F;gabriella16@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;N
18450;MS.;ISABEL;PERRY;27/6/1965;M;F;isabel8@adventure-works.com;$60,000 ;0;Graduate Degree;Professional;N
18451;MR.;NORIMICHI;YONEKURA;19/3/1964;S;M;norimichi0@adventure-works.com;$40,000 ;0;Bachelors;Professional;N
18452;MR.;KYLE;SIMMONS;8/4/1964;S;M;kyle10@adventure-works.com;$40,000 ;0;Bachelors;Professional;N
18453;MRS.;ASHLEY;GONZALES;13/11/1964;M;F;ashley44@adventure-works.com;$60,000 ;4;Bachelors;Skilled Manual;Y
18454;MRS.;CYNTHIA;GARCIA;26/4/1964;S;F;cynthia20@adventure-works.com;$60,000 ;5;Bachelors;Skilled Manual;Y
18455;MR.;PATRICK;RAMIREZ;18/11/1964;M;M;patrick13@adventure-works.com;$60,000 ;5;Bachelors;Skilled Manual;Y
18456;MRS.;GABRIELLE;HENDERSON;12/3/1964;S;F;gabrielle27@adventure-works.com;$60,000 ;5;Bachelors;Skilled Manual;N
18457;MRS.;PAIGE;ALEXANDER;22/5/1964;M;F;paige18@adventure-works.com;$60,000 ;5;Bachelors;Skilled Manual;Y
18458;MR.;DAVID;WRIGHT;16/11/1964;S;M;david35@adventure-works.com;$60,000 ;4;Bachelors;Skilled Manual;Y
18459;MR.;WYATT;GREEN;25/10/1964;S;M;wyatt34@adventure-works.com;$60,000 ;4;Bachelors;Skilled Manual;Y
18460;MRS.;KATHERINE;TAYLOR;13/6/1964;S;F;katherine79@adventure-works.com;$60,000 ;4;Bachelors;Skilled Manual;Y
18461;MR.;IAN;PHILLIPS;17/4/1964;M;M;ian36@adventure-works.com;$60,000 ;4;Bachelors;Skilled Manual;Y
18462;MRS.;ALYSSA;COOK;14/6/1964;M;F;alyssa29@adventure-works.com;$60,000 ;4;Bachelors;Skilled Manual;Y
18463;MRS.;BAILEY;RIVERA;11/1/1963;S;F;bailey14@adventure-works.com;$70,000 ;4;Bachelors;Professional;N
18464;MRS.;TAYLOR;FOSTER;28/8/1963;M;F;taylor40@adventure-works.com;$70,000 ;4;Bachelors;Professional;Y
18465;MS.;ALYSSA;FLORES;19/11/1968;S;F;alyssa58@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18466;MR.;CODY;MURPHY;14/11/1968;S;M;cody15@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18467;MR.;SETH;WRIGHT;15/5/1968;S;M;seth28@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18468;MR.;CHARLES;PETERSON;13/3/1963;S;M;charles53@adventure-works.com;$70,000 ;4;Bachelors;Professional;N
18469;MR.;SPENCER;BUTLER;5/2/1963;S;M;spencer16@adventure-works.com;$60,000 ;3;Graduate Degree;Professional;Y
18470;MR.;CARLOS;LOPEZ;3/8/1963;S;M;carlos41@adventure-works.com;$60,000 ;3;Graduate Degree;Professional;N
18471;MR.;MITCHELL;RAI;20/11/1972;S;M;mitchell15@adventure-works.com;$10,000 ;0;Partial High School;Manual;N
18472;MR.;DOMINIC;MEHTA;4/3/1973;M;M;dominic14@adventure-works.com;$40,000 ;1;Bachelors;Skilled Manual;Y
18473;MR.;RANDALL;NAVARRO;18/7/1973;S;M;randall11@adventure-works.com;$40,000 ;0;Graduate Degree;Skilled Manual;N
18474;MS.;CASSANDRA;PRASAD;18/10/1973;S;F;cassandra10@adventure-works.com;$40,000 ;0;Graduate Degree;Skilled Manual;N
18475;MR.;BYRON;RUBIO;17/11/1972;S;M;byron15@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
18476;MS.;ANNE;TORRES;6/9/1972;M;F;anne13@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
18477;MR.;JAY;PEREZ;4/11/1972;S;M;jay28@adventure-works.com;$30,000 ;0;High School;Manual;Y
18478;MR.;DERRICK;MORENO;13/6/1972;S;M;derrick6@adventure-works.com;$30,000 ;0;High School;Manual;N
18479;MR.;TONY;PAL;8/9/1972;S;M;tony15@adventure-works.com;$40,000 ;2;Partial College;Clerical;Y
18480;MRS.;KRISTINE;GOMEZ;9/9/1972;S;F;kristine2@adventure-works.com;$40,000 ;2;Partial College;Clerical;Y
18481;MS.;SUZANNE;YANG;15/9/1971;S;F;suzanne6@adventure-works.com;$10,000 ;0;Partial High School;Manual;N
18482;MR.;MARTIN;SRINI;22/2/1971;S;M;martin13@adventure-works.com;$20,000 ;0;Partial High School;Manual;Y
18483;MS.;PRISCILLA;SHE;20/2/1971;S;F;priscilla0@adventure-works.com;$20,000 ;0;Partial High School;Manual;Y
18484;MS.;CARLY;SHAN;5/1/1971;S;F;carly10@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
18485;MR.;RUSSELL;TANG;9/10/1971;S;M;russell8@adventure-works.com;$20,000 ;0;Partial High School;Manual;N
18486;MR.;ADAM;JENKINS;24/9/1971;M;M;adam4@adventure-works.com;$30,000 ;0;High School;Manual;N
18487;MS.;VERONICA;ARUN;14/12/1971;S;F;veronica7@adventure-works.com;$30,000 ;0;High School;Manual;N
18488;MRS.;TONI;MARTINEZ;21/8/1971;S;F;toni18@adventure-works.com;$40,000 ;2;Partial College;Clerical;Y
18489;MR.;THOMAS;SHARMA;7/12/1975;S;M;thomas33@adventure-works.com;$40,000 ;3;Partial College;Clerical;Y
18490;MRS.;ALYSSA;THOMPSON;9/6/1974;S;F;alyssa15@adventure-works.com;$40,000 ;3;Partial College;Clerical;Y
18491;MRS.;MARIA;SCOTT;8/9/1974;S;F;maria56@adventure-works.com;$40,000 ;3;Partial College;Clerical;Y
18492;MR.;ISAAC;JAMES;21/6/1974;M;M;isaac7@adventure-works.com;$30,000 ;0;Graduate Degree;Skilled Manual;Y
18493;MR.;CAMERON;GARCIA;12/11/1975;S;M;cameron34@adventure-works.com;$40,000 ;3;Partial College;Clerical;Y
18494;MRS.;BRIANNA;THOMPSON;20/3/1975;S;F;brianna14@adventure-works.com;$40,000 ;4;Partial College;Clerical;Y
18495;MR.;JOSHUA;THOMAS;25/6/1956;M;M;joshua12@adventure-works.com;$110,000 ;4;Graduate Degree;Professional;Y
18496;MS.;CARRIE;RUIZ;15/2/1966;S;F;carrie1@adventure-works.com;$60,000 ;0;Graduate Degree;Skilled Manual;N
18497;MR.;JORDAN;BRYANT;21/3/1966;M;M;jordan15@adventure-works.com;$60,000 ;0;Graduate Degree;Skilled Manual;Y
18498;MR.;BLAKE;ADAMS;12/3/1966;M;M;blake33@adventure-works.com;$60,000 ;0;Graduate Degree;Skilled Manual;Y
18499;MRS.;CHRISTY;HUANG;19/6/1953;S;F;christy5@adventure-works.com;$20,000 ;2;High School;Manual;Y
18500;MRS.;HAILEY;TORRES;15/6/1954;M;F;hailey13@adventure-works.com;$30,000 ;1;High School;Clerical;Y
18501;MR.;JACKSON;PATTERSON;14/8/1955;S;M;jackson13@adventure-works.com;$30,000 ;1;High School;Clerical;Y
18502;MR.;KYLE;FLORES;3/2/1955;S;M;kyle7@adventure-works.com;$30,000 ;1;High School;Clerical;Y
18503;MR.;ISAIAH;MITCHELL;6/5/1955;M;M;isaiah35@adventure-works.com;$30,000 ;1;High School;Clerical;N
18504;MRS.;MEREDITH;DIAZ;4/9/1955;M;F;meredith25@adventure-works.com;$30,000 ;2;High School;Clerical;N
18505;MR.;EMMANUEL;MADAN;9/4/1955;M;M;emmanuel7@adventure-works.com;$30,000 ;2;High School;Clerical;N
18506;MR.;THOMAS;LOPEZ;18/6/1955;M;M;thomas57@adventure-works.com;$40,000 ;1;Partial College;Clerical;Y
18507;MR.;ERIC;DIAZ;9/10/1955;M;M;eric29@adventure-works.com;$40,000 ;1;Partial College;Clerical;Y
18508;MR.;CHARLES;CLARK;24/4/1956;S;M;charles23@adventure-works.com;$30,000 ;2;High School;Skilled Manual;Y
18509;MR.;ALEX;MORGAN;23/11/1956;M;M;alex17@adventure-works.com;$30,000 ;2;High School;Skilled Manual;N
18510;MR.;DALTON;TURNER;5/8/1956;M;M;dalton39@adventure-works.com;$30,000 ;2;High School;Skilled Manual;Y
18511;MRS.;JASMINE;THOMPSON;3/6/1956;M;F;jasmine13@adventure-works.com;$40,000 ;1;Partial College;Clerical;Y
18512;MRS.;CRISTINA;ANAND;23/10/1956;M;F;cristina19@adventure-works.com;$40,000 ;1;Partial College;Clerical;Y
18513;MR.;DANIEL;WALKER;1/12/1957;M;M;daniel14@adventure-works.com;$30,000 ;2;High School;Skilled Manual;N
18514;MR.;KYLE;SHARMA;17/11/1957;M;M;kyle26@adventure-works.com;$30,000 ;2;High School;Skilled Manual;Y
18515;MR.;JASON;FLORES;24/3/1957;M;M;jason9@adventure-works.com;$30,000 ;2;High School;Skilled Manual;N
18516;MR.;ROBERT;LONG;18/2/1957;M;M;robert23@adventure-works.com;$30,000 ;2;High School;Skilled Manual;Y
18517;MRS.;OLIVIA;BROOKS;24/4/1957;M;F;olivia45@adventure-works.com;$30,000 ;2;High School;Skilled Manual;N
18518;MRS.;JORDYN;HENDERSON;12/11/1957;S;F;jordyn4@adventure-works.com;$30,000 ;2;High School;Skilled Manual;Y
18519;MRS.;KELLI;MA;12/5/1957;S;F;kelli17@adventure-works.com;$30,000 ;2;High School;Skilled Manual;Y
18520;MR.;BRIAN;SANDERS;17/5/1957;M;M;brian15@adventure-works.com;$30,000 ;2;High School;Skilled Manual;N
18521;MR.;ADAM;GRIFFIN;12/12/1958;M;M;adam17@adventure-works.com;$40,000 ;2;Partial College;Clerical;Y
18522;MRS.;MELANIE;BRYANT;4/7/1958;M;F;melanie5@adventure-works.com;$40,000 ;2;Partial College;Clerical;Y
18523;MRS.;MELANIE;KELLY;13/10/1958;M;F;melanie13@adventure-works.com;$80,000 ;5;Graduate Degree;Skilled Manual;Y
18524;MR.;ANTHONY;LEWIS;7/10/1958;M;M;anthony7@adventure-works.com;$80,000 ;5;Graduate Degree;Skilled Manual;Y
18525;MR.;JAMES;GREEN;25/8/1958;M;M;james63@adventure-works.com;$80,000 ;4;Graduate Degree;Skilled Manual;N
18526;MRS.;ISABELLE;BENNETT;20/3/1958;S;F;isabelle1@adventure-works.com;$80,000 ;4;Graduate Degree;Skilled Manual;N
18527;MRS.;ABIGAIL;MARTIN;7/5/1959;M;F;abigail55@adventure-works.com;$60,000 ;4;Graduate Degree;Skilled Manual;Y
18528;MR.;JESSE;YOUNG;7/3/1959;M;M;jesse41@adventure-works.com;$60,000 ;4;Graduate Degree;Skilled Manual;Y
18529;MR.;LOGAN;SHAN;8/5/1959;M;M;logan4@adventure-works.com;$60,000 ;4;Graduate Degree;Skilled Manual;Y
18530;MR.;SEAN;WATSON;9/11/1959;S;M;sean7@adventure-works.com;$60,000 ;4;Graduate Degree;Skilled Manual;Y
18531;MR.;SETH;WOOD;26/7/1972;S;M;seth50@adventure-works.com;$50,000 ;0;Graduate Degree;Skilled Manual;Y
18532;MR.;DAVID;SHAN;3/11/1973;M;M;david62@adventure-works.com;$40,000 ;1;Graduate Degree;Skilled Manual;Y
18533;MRS.;JACQUELINE;GRIFFIN;21/10/1973;M;F;jacqueline21@adventure-works.com;$40,000 ;1;Graduate Degree;Skilled Manual;Y
18534;MRS.;EMILY;BENNETT;8/7/1973;M;F;emily26@adventure-works.com;$40,000 ;1;Graduate Degree;Skilled Manual;Y
18535;MR.;ROBERT;WALKER;23/8/1973;M;M;robert83@adventure-works.com;$40,000 ;1;Graduate Degree;Skilled Manual;Y
18536;MRS.;MAKAYLA;WATSON;4/9/1973;M;F;makayla0@adventure-works.com;$60,000 ;1;Graduate Degree;Skilled Manual;Y
18537;MR.;SEAN;ROGERS;28/5/1971;M;M;sean27@adventure-works.com;$60,000 ;1;Graduate Degree;Skilled Manual;N
18538;MR.;LOGAN;COLEMAN;13/10/1971;S;M;logan8@adventure-works.com;$60,000 ;1;Graduate Degree;Skilled Manual;Y
18539;MRS.;OLIVIA;SMITH;20/1/1971;M;F;olivia0@adventure-works.com;$60,000 ;1;Graduate Degree;Skilled Manual;Y
18540;MR.;ANTONIO;BARNES;10/1/1958;M;M;antonio3@adventure-works.com;$70,000 ;5;Graduate Degree;Professional;Y
18541;MR.;MIGUEL;MILLER;1/7/1958;M;M;miguel5@adventure-works.com;$80,000 ;5;Graduate Degree;Professional;Y
18542;MR.;CARLOS;RIVERA;8/4/1978;M;M;carlos19@adventure-works.com;$40,000 ;2;Bachelors;Professional;Y
18543;MRS.;CLAUDIA;ZHENG;24/3/1969;M;F;claudia17@adventure-works.com;$90,000 ;1;Graduate Degree;Management;Y
18544;MR.;PRESTON;MEHTA;10/2/1969;M;M;preston13@adventure-works.com;$90,000 ;1;Graduate Degree;Management;Y
18545;MRS.;ANN;SUBRAM;19/6/1969;S;F;ann18@adventure-works.com;$90,000 ;1;Graduate Degree;Management;Y
18546;MR.;DERRICK;GOMEZ;21/7/1969;M;M;derrick1@adventure-works.com;$90,000 ;1;Graduate Degree;Management;Y
18547;MR.;AARON;DIAZ;4/11/1969;M;M;aaron21@adventure-works.com;$90,000 ;2;Bachelors;Professional;Y
18548;MRS.;MINDY;BLACK;24/9/1969;M;F;mindy25@adventure-works.com;$100,000 ;1;Graduate Degree;Management;Y
18549;MRS.;TARA;LAL;4/6/1968;S;F;tara8@adventure-works.com;$60,000 ;2;Bachelors;Professional;N
18550;MRS.;JACLYN;CHANDE;6/7/1968;S;F;jaclyn38@adventure-works.com;$60,000 ;2;Bachelors;Professional;Y
18551;MR.;BLAKE;GRIFFIN;17/10/1968;M;M;blake68@adventure-works.com;$60,000 ;2;Bachelors;Professional;Y
18552;MR.;ERNEST;ZHAO;6/10/1968;S;M;ernest10@adventure-works.com;$60,000 ;2;Bachelors;Professional;N
18553;MR.;KENNETH;LAL;2/8/1968;S;M;kenneth8@adventure-works.com;$60,000 ;2;Bachelors;Professional;Y
18554;MRS.;ADRIANA;SMITH;8/4/1968;S;F;adriana9@adventure-works.com;$60,000 ;2;Bachelors;Professional;Y
18555;MR.;VINCENT;HUANG;10/9/1967;S;M;vincent6@adventure-works.com;$60,000 ;2;Bachelors;Professional;N
18556;MRS.;LACEY;GOEL;21/2/1967;M;F;lacey8@adventure-works.com;$70,000 ;5;Bachelors;Professional;Y
18557;MR.;KARL;GOEL;28/8/1967;M;M;karl20@adventure-works.com;$70,000 ;5;Bachelors;Professional;Y
18558;MR.;DARRYL;ZHENG;19/5/1969;S;M;darryl19@adventure-works.com;$110,000 ;1;Graduate Degree;Management;Y
18559;MR.;MARSHALL;SHE;28/4/1969;M;M;marshall21@adventure-works.com;$110,000 ;1;Graduate Degree;Management;Y
18560;MR.;DARREN;HERNANDEZ;6/6/1969;M;M;darren25@adventure-works.com;$130,000 ;1;Graduate Degree;Management;Y
18561;MR.;RICARDO;XIE;21/8/1969;M;M;ricardo3@adventure-works.com;$130,000 ;1;Graduate Degree;Management;Y
18562;MRS.;EMMA;DIAZ;14/5/1967;S;F;emma67@adventure-works.com;$70,000 ;5;Bachelors;Professional;Y
18563;MR.;GLENN;GUO;10/8/1966;M;M;glenn19@adventure-works.com;$80,000 ;5;Graduate Degree;Management;N
18564;MRS.;ROSA;YANG;15/11/1966;M;F;rosa5@adventure-works.com;$80,000 ;5;Graduate Degree;Management;N
18565;MR.;FRANCISCO;LOPEZ;15/8/1966;M;M;francisco18@adventure-works.com;$80,000 ;5;Graduate Degree;Management;Y
18566;MR.;RAFAEL;RAI;25/9/1965;M;M;rafael41@adventure-works.com;$60,000 ;3;Bachelors;Professional;Y
18567;MR.;SETH;CAMPBELL;1/8/1968;M;M;seth43@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18568;MS.;CASSANDRA;SURI;21/1/1965;M;F;cassandra0@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18569;MS.;SUSAN;LIU;10/6/1965;S;F;susan13@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18570;MR.;ALBERTO;SUAREZ;20/10/1964;M;M;alberto18@adventure-works.com;$60,000 ;4;Bachelors;Professional;Y
18571;MRS.;TAYLOR;MILLER;28/12/1963;M;F;taylor53@adventure-works.com;$60,000 ;5;Bachelors;Professional;Y
18572;MR.;ANDY;GOMEZ;5/6/1963;S;M;andy6@adventure-works.com;$60,000 ;3;Bachelors;Professional;N
18573;MR.;JONATHON;NAVARRO;19/7/1963;S;M;jonathon7@adventure-works.com;$60,000 ;3;Bachelors;Professional;Y
18574;MRS.;LACEY;MA;19/5/1963;S;F;lacey28@adventure-works.com;$60,000 ;3;Bachelors;Professional;N
18575;MRS.;DENISE;FERNANDEZ;6/11/1967;M;F;denise16@adventure-works.com;$80,000 ;5;Bachelors;Professional;Y
18576;MRS.;DENISE;KAPOOR;9/10/1967;S;F;denise4@adventure-works.com;$90,000 ;3;Bachelors;Professional;Y
18577;MRS.;KATRINA;ANAND;2/3/1962;S;F;katrina21@adventure-works.com;$60,000 ;1;Bachelors;Professional;Y
18578;MRS.;HAILEY;HERNANDEZ;10/10/1961;S;F;hailey58@adventure-works.com;$60,000 ;1;Partial College;Skilled Manual;Y
18579;MR.;ROGER;LUO;20/4/1966;M;M;roger33@adventure-works.com;$100,000 ;0;Bachelors;Professional;N
18580;MR.;EVAN;PARKER;6/4/1960;S;M;evan23@adventure-works.com;$60,000 ;1;Partial College;Skilled Manual;Y
18581;MR.;BRETT;MALHOTRA;2/7/1959;S;M;brett4@adventure-works.com;$90,000 ;1;Bachelors;Professional;Y
18582;MR.;ZACHARY;JAI;19/5/2001;M;M;zachary1@adventure-works.com;$30,000 ;2;Partial College;Clerical;N
18583;MR.;RAFAEL;GAO;23/10/1965;S;M;rafael16@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18584;MS.;BARBARA;ASHE;14/5/1964;S;F;barbara50@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18585;MS.;LATASHA;MORENO;20/10/1964;S;F;latasha6@adventure-works.com;$70,000 ;0;Bachelors;Professional;Y
18586;MRS.;ASHLEY;PATTERSON;13/6/1959;S;F;ashley37@adventure-works.com;$90,000 ;1;Bachelors;Professional;Y
18587;;RICKY;GOMEZ;21/7/1959;S;NA;ricky1@adventure-works.com;$100,000 ;5;Bachelors;Professional;Y
18588;MS.;TAMARA;LUO;12/4/1963;S;F;tamara17@adventure-works.com;$70,000 ;0;Bachelors;Professional;N
18589;MRS.;CHRISTY;PAL;27/6/1961;M;F;christy29@adventure-works.com;$60,000 ;1;Partial College;Skilled Manual;Y
18590;MR.;ADAM;HILL;4/9/1958;M;M;adam43@adventure-works.com;$80,000 ;5;Bachelors;Professional;N
18591;MR.;EDGAR;MARTINEZ;23/1/1953;M;M;edgar18@adventure-works.com;$30,000 ;2;Partial College;Clerical;N
18592;MR.;DON;GUO;18/6/1960;M;M;don6@adventure-works.com;$70,000 ;5;Partial College;Skilled Manual;Y
18593;MR.;GLENN;XU;11/10/1960;M;M;glenn13@adventure-works.com;$70,000 ;5;Partial College;Skilled Manual;N
18594;MRS.;APRIL;RAJE;27/7/1960;M;F;april12@adventure-works.com;$70,000 ;5;Partial College;Skilled Manual;Y
18595;MRS.;BROOKE;JAMES;18/10/1957;M;F;brooke8@adventure-works.com;$70,000 ;1;Partial College;Skilled Manual;Y
18596;MR.;REGINALD;ALVAREZ;15/11/1957;S;M;reginald12@adventure-works.com;$70,000 ;1;Partial College;Skilled Manual;N
18597;MRS.;JACQUELYN;DIAZ;9/5/1956;S;F;jacquelyn3@adventure-works.com;$70,000 ;2;Partial College;Skilled Manual;N
18598;MRS.;GABRIELLE;STEWART;21/12/1949;M;F;gabrielle0@adventure-works.com;$10,000 ;2;High School;Skilled Manual;Y
18599;MS.;OLIVIA;STEWART;14/8/1976;M;F;olivia24@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
18600;MS.;ALEXANDRA;PERRY;4/5/1976;M;F;alexandra31@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
18601;MS.;KARI;SCHMIDT;3/6/1976;S;F;kari11@adventure-works.com;$30,000 ;0;High School;Skilled Manual;Y
18602;MS.;SAMANTHA;WALKER;27/6/1975;S;F;samantha24@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
18603;MR.;JAMES;MOORE;19/5/1975;S;M;james73@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
18604;MS.;ISABELLA;MITCHELL;26/9/1975;S;F;isabella41@adventure-works.com;$40,000 ;0;High School;Skilled Manual;N
18605;MR.;CHRISTOPHER;LEWIS;24/8/1976;S;M;christopher21@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
18606;MS.;ISABELLA;THOMPSON;3/5/1976;S;F;isabella71@adventure-works.com;$40,000 ;0;High School;Skilled Manual;N
18607;MR.;FREDERICK;SRINI;18/8/1976;M;M;frederick7@adventure-works.com;$40,000 ;0;High School;Skilled Manual;Y
18608;MR.;DEVIN;PRICE;2/3/1979;S;M;devin66@adventure-works.com;$30,000 ;0;Partial High School;Clerical;N
18609;MR.;DEVIN;PHILLIPS;11/2/1978;S;M;devin38@adventure-works.com;$30,000 ;0;Partial High School;Clerical;N
